"region","industry_description","total_companies","total_dissolved","failure_rate_pct","regional_risk_rank"
"BR","Wholesale of textiles","144","0","0.00","1"
"BR","Wholesale trade of motor vehicle parts and accessories","311","0","0.00","1"
"BS","Accounting and auditing activities","613","0","0.00","1"
"BS","Activities of construction holding companies","232","0","0.00","1"
"BS","Activities of exhibition and fair organisers","184","0","0.00","1"
"BS","Activities of financial services holding companies","191","0","0.00","1"
"BS","Activities of head offices","212","0","0.00","1"
"BS","Activities of mortgage finance companies","155","0","0.00","1"
"BS","Activities of open-ended investment companies","134","0","0.00","1"
"BS","Activities of other holding companies n.e.c.","3620","0","0.00","1"
"BS","Activities of other membership organizations n.e.c.","141","0","0.00","1"
"BS","Activities of patent and copyright agents; other legal activities n.e.c.","188","0","0.00","1"
"BS","Activities of sport clubs","144","0","0.00","1"
"BS","Advertising agencies","690","0","0.00","1"
"BS","Agents involved in the sale of a variety of goods","164","0","0.00","1"
"BS","Agents involved in the sale of textiles, clothing, fur, footwear and leather goods","105","0","0.00","1"
"BS","Architectural activities","210","0","0.00","1"
"BS","Artistic creation","386","0","0.00","1"
"BS","Book publishing","151","0","0.00","1"
"BS","Bookkeeping activities","133","0","0.00","1"
"BS","Business and domestic software development","1842","0","0.00","1"
"BS","Buying and selling of own real estate","4972","0","0.00","1"
"BS","Collection of non-hazardous waste","184","0","0.00","1"
"BS","Combined facilities support activities","128","0","0.00","1"
"BS","Combined office administrative service activities","114","0","0.00","1"
"BS","Construction of commercial buildings","552","0","0.00","1"
"BS","Construction of domestic buildings","1428","0","0.00","1"
"BS","Construction of other civil engineering projects n.e.c.","243","0","0.00","1"
"BS","Cultural education","143","0","0.00","1"
"BS","Data processing, hosting and related activities","113","0","0.00","1"
"BS","Dental practice activities","381","0","0.00","1"
"BS","Development of building projects","2737","0","0.00","1"
"BS","Dispensing chemist in specialised stores","120","0","0.00","1"
"BS","Dormant Company","4585","0","0.00","1"
"BS","Driving school activities","125","0","0.00","1"
"BS","Educational support services","487","0","0.00","1"
"BS","Electrical installation","1000","0","0.00","1"
"BS","Engineering design activities for industrial process and production","188","0","0.00","1"
"BS","Engineering related scientific and technical consulting activities","663","0","0.00","1"
"BS","Environmental consulting activities","233","0","0.00","1"
"BS","Event catering activities","464","0","0.00","1"
"BS","Financial intermediation not elsewhere classified","406","0","0.00","1"
"BS","Financial management","355","0","0.00","1"
"BS","Fitness facilities","336","0","0.00","1"
"BS","Floor and wall covering","167","0","0.00","1"
"BS","Freight transport by road","970","0","0.00","1"
"BS","General cleaning of buildings","483","0","0.00","1"
"BS","General medical practice activities","301","0","0.00","1"
"BS","Glazing","110","0","0.00","1"
"BS","Hairdressing and other beauty treatment","1287","0","0.00","1"
"BS","Hospital activities","140","0","0.00","1"
"BS","Hotels and similar accommodation","303","0","0.00","1"
"BS","Human resources provision and management of human resources functions","245","0","0.00","1"
"BS","Information technology consultancy activities","1907","0","0.00","1"
"BS","Joinery installation","267","0","0.00","1"
"BS","Landscape service activities","414","0","0.00","1"
"BS","Licensed restaurants","1282","0","0.00","1"
"BS","Maintenance and repair of motor vehicles","1029","0","0.00","1"
"BS","Management consultancy activities other than financial management","4166","0","0.00","1"
"BS","Management of real estate on a fee or contract basis","705","0","0.00","1"
"BS","Manufacture of bread; manufacture of fresh pastry goods and cakes","125","0","0.00","1"
"BS","Manufacture of other builders' carpentry and joinery","282","0","0.00","1"
"BS","Manufacture of other food products n.e.c.","121","0","0.00","1"
"BS","Media representation services","111","0","0.00","1"
"BS","Mixed farming","116","0","0.00","1"
"BS","Motion picture production activities","393","0","0.00","1"
"BS","Non-specialised wholesale of food, beverages and tobacco","107","0","0.00","1"
"BS","Non-specialised wholesale trade","275","0","0.00","1"
"BS","Non-trading company","210","0","0.00","1"
"BS","Operation of sports facilities","122","0","0.00","1"
"BS","Operation of warehousing and storage facilities for land transport activities","126","0","0.00","1"
"BS","Other accommodation","191","0","0.00","1"
"BS","Other activities of employment placement agencies","773","0","0.00","1"
"BS","Other amusement and recreation activities n.e.c.","398","0","0.00","1"
"BS","Other building completion and finishing","712","0","0.00","1"
"BS","Other business support service activities n.e.c.","1638","0","0.00","1"
"BS","Other cleaning services","162","0","0.00","1"
"BS","Other construction installation","618","0","0.00","1"
"BS","Other education n.e.c.","824","0","0.00","1"
"BS","Other engineering activities","388","0","0.00","1"
"BS","Other food services","311","0","0.00","1"
"BS","Other holiday and other collective accommodation","323","0","0.00","1"
"BS","Other human health activities","1458","0","0.00","1"
"BS","Other information service activities n.e.c.","175","0","0.00","1"
"BS","Other information technology service activities","780","0","0.00","1"
"BS","Other letting and operating of own or leased real estate","7185","0","0.00","1"
"BS","Other manufacturing n.e.c.","183","0","0.00","1"
"BS","Other professional, scientific and technical activities n.e.c.","903","0","0.00","1"
"BS","Other publishing activities","220","0","0.00","1"
"BS","Other research and experimental development on natural sciences and engineering","119","0","0.00","1"
"BS","Other residential care activities n.e.c.","153","0","0.00","1"
"BS","Other retail sale in non-specialised stores","445","0","0.00","1"
"BS","Other retail sale not in stores, stalls or markets","562","0","0.00","1"
"BS","Other retail sale of food in specialised stores","217","0","0.00","1"
"BS","Other retail sale of new goods in specialised stores (not commercial art galleries and opticians)","114","0","0.00","1"
"BS","Other service activities n.e.c.","3119","0","0.00","1"
"BS","Other social work activities without accommodation n.e.c.","202","0","0.00","1"
"BS","Other software publishing","377","0","0.00","1"
"BS","Other specialised construction activities n.e.c.","891","0","0.00","1"
"BS","Other sports activities","404","0","0.00","1"
"BS","Other telecommunications activities","126","0","0.00","1"
"BS","Other transportation support activities","201","0","0.00","1"
"BS","Painting","271","0","0.00","1"
"BS","Performing arts","401","0","0.00","1"
"BS","Physical well-being activities","262","0","0.00","1"
"BS","Plastering","187","0","0.00","1"
"BS","Plumbing, heat and air-conditioning installation","900","0","0.00","1"
"BS","Printing n.e.c.","115","0","0.00","1"
"BS","Private security activities","284","0","0.00","1"
"BS","Production of electricity","489","0","0.00","1"
"BS","Public houses and bars","1188","0","0.00","1"
"BS","Public relations and communications activities","255","0","0.00","1"
"BS","Quantity surveying activities","138","0","0.00","1"
"BS","Ready-made interactive leisure and entertainment software development","237","0","0.00","1"
"BS","Real estate agencies","421","0","0.00","1"
"BS","Regulation of health care, education, cultural and other social services, not incl. social security","141","0","0.00","1"
"BS","Renting and leasing of cars and light motor vehicles","176","0","0.00","1"
"BS","Renting and leasing of other machinery, equipment and tangible goods n.e.c.","129","0","0.00","1"
"BS","Research and experimental development on biotechnology","107","0","0.00","1"
"BS","Residential care activities for learning difficulties, mental health and substance abuse","255","0","0.00","1"
"BS","Residents property management","2835","0","0.00","1"
"BS","Retail sale in non-specialised stores with food, beverages or tobacco predominating","619","0","0.00","1"
"BS","Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores","105","0","0.00","1"
"BS","Retail sale of clothing in specialised stores","477","0","0.00","1"
"BS","Retail sale of flowers, plants, seeds, fertilizers, pet animals and pet food in specialised stores","186","0","0.00","1"
"BS","Retail sale of sports goods, fishing gear, camping goods, boats and bicycles","193","0","0.00","1"
"BS","Retail sale via mail order houses or via Internet","2236","0","0.00","1"
"BS","Retail trade of motor vehicle parts and accessories","125","0","0.00","1"
"BS","Roofing activities","386","0","0.00","1"
"BS","Sale of other motor vehicles","147","0","0.00","1"
"BS","Sale of used cars and light motor vehicles","813","0","0.00","1"
"BS","Scaffold erection","200","0","0.00","1"
"BS","Security systems service activities","126","0","0.00","1"
"BS","Social work activities without accommodation for the elderly and disabled","146","0","0.00","1"
"BS","Solicitors","189","0","0.00","1"
"BS","Sound recording and music publishing activities","301","0","0.00","1"
"BS","Specialised cleaning services","206","0","0.00","1"
"BS","specialised design activities","639","0","0.00","1"
"BS","Specialists medical practice activities","769","0","0.00","1"
"BS","Sports and recreation education","411","0","0.00","1"
"BS","Support activities to performing arts","189","0","0.00","1"
"BS","Take-away food shops and mobile food stands","1605","0","0.00","1"
"BS","Taxi operation","471","0","0.00","1"
"BS","Television programme production activities","317","0","0.00","1"
"BS","Temporary employment agency activities","235","0","0.00","1"
"BS","Travel agency activities","163","0","0.00","1"
"BS","Unlicensed carrier","162","0","0.00","1"
"BS","Unlicensed restaurants and cafes","885","0","0.00","1"
"BS","Urban planning and landscape architectural activities","113","0","0.00","1"
"BS","Video production activities","509","0","0.00","1"
"BS","Wholesale of clothing and footwear","135","0","0.00","1"
"BS","Wholesale of wine, beer, spirits and other alcoholic beverages","112","0","0.00","1"
"BS","Window cleaning services","112","0","0.00","1"
"BT","Accounting and auditing activities","735","0","0.00","1"
"BT","Activities auxiliary to financial intermediation n.e.c.","119","0","0.00","1"
"BT","Activities of construction holding companies","316","0","0.00","1"
"BT","Activities of exhibition and fair organisers","117","0","0.00","1"
